MaxAbsEStateIndex_L,MaxEStateIndex_L,MinAbsEStateIndex_L,MinEStateIndex_L,qed_L,SPS_L,MolWt_L,HeavyAtomMolWt_L,ExactMolWt_L,NumValenceElectrons_L,NumRadicalElectrons_L,MaxPartialCharge_L,MinPartialCharge_L,MaxAbsPartialCharge_L,MinAbsPartialCharge_L,FpDensityMorgan1_L,FpDensityMorgan2_L,FpDensityMorgan3_L,BCUT2D_MWHI_L,BCUT2D_MWLOW_L,BCUT2D_CHGHI_L,BCUT2D_CHGLO_L,BCUT2D_LOGPHI_L,BCUT2D_LOGPLOW_L,BCUT2D_MRHI_L,BCUT2D_MRLOW_L,AvgIpc_L,BalabanJ_L,BertzCT_L,Chi0_L,Chi0n_L,Chi0v_L,Chi1_L,Chi1n_L,Chi1v_L,Chi2n_L,Chi2v_L,Chi3n_L,Chi3v_L,Chi4n_L,Chi4v_L,HallKierAlpha_L,Ipc_L,Kappa1_L,Kappa2_L,Kappa3_L,LabuteASA_L,PEOE_VSA1_L,PEOE_VSA10_L,PEOE_VSA11_L,PEOE_VSA12_L,PEOE_VSA13_L,PEOE_VSA14_L,PEOE_VSA2_L,PEOE_VSA3_L,PEOE_VSA4_L,PEOE_VSA5_L,PEOE_VSA6_L,PEOE_VSA7_L,PEOE_VSA8_L,PEOE_VSA9_L,SMR_VSA1_L,SMR_VSA10_L,SMR_VSA2_L,SMR_VSA3_L,SMR_VSA4_L,SMR_VSA5_L,SMR_VSA6_L,SMR_VSA7_L,SMR_VSA8_L,SMR_VSA9_L,SlogP_VSA1_L,SlogP_VSA10_L,SlogP_VSA11_L,SlogP_VSA12_L,SlogP_VSA2_L,SlogP_VSA3_L,SlogP_VSA4_L,SlogP_VSA5_L,SlogP_VSA6_L,SlogP_VSA7_L,SlogP_VSA8_L,SlogP_VSA9_L,TPSA_L,EState_VSA1_L,EState_VSA10_L,EState_VSA11_L,EState_VSA2_L,EState_VSA3_L,EState_VSA4_L,EState_VSA5_L,EState_VSA6_L,EState_VSA7_L,EState_VSA8_L,EState_VSA9_L,VSA_EState1_L,VSA_EState10_L,VSA_EState2_L,VSA_EState3_L,VSA_EState4_L,VSA_EState5_L,VSA_EState6_L,VSA_EState7_L,VSA_EState8_L,VSA_EState9_L,FractionCSP3_L,HeavyAtomCount_L,NHOHCount_L,NOCount_L,NumAliphaticCarbocycles_L,NumAliphaticHeterocycles_L,NumAliphaticRings_L,NumAromaticCarbocycles_L,NumAromaticHeterocycles_L,NumAromaticRings_L,NumHAcceptors_L,NumHDonors_L,NumHeteroatoms_L,NumRotatableBonds_L,NumSaturatedCarbocycles_L,NumSaturatedHeterocycles_L,NumSaturatedRings_L,RingCount_L,MolLogP_L,MolMR_L,fr_Al_COO_L,fr_Al_OH_L,fr_Al_OH_noTert_L,fr_ArN_L,fr_Ar_COO_L,fr_Ar_N_L,fr_Ar_NH_L,fr_Ar_OH_L,fr_COO_L,fr_COO2_L,fr_C_O_L,fr_C_O_noCOO_L,fr_C_S_L,fr_HOCCN_L,fr_Imine_L,fr_NH0_L,fr_NH1_L,fr_NH2_L,fr_N_O_L,fr_Ndealkylation1_L,fr_Ndealkylation2_L,fr_Nhpyrrole_L,fr_SH_L,fr_aldehyde_L,fr_alkyl_carbamate_L,fr_alkyl_halide_L,fr_allylic_oxid_L,fr_amide_L,fr_amidine_L,fr_aniline_L,fr_aryl_methyl_L,fr_azide_L,fr_azo_L,fr_barbitur_L,fr_benzene_L,fr_benzodiazepine_L,fr_bicyclic_L,fr_diazo_L,fr_dihydropyridine_L,fr_epoxide_L,fr_ester_L,fr_ether_L,fr_furan_L,fr_guanido_L,fr_halogen_L,fr_hdrzine_L,fr_hdrzone_L,fr_imidazole_L,fr_imide_L,fr_isocyan_L,fr_isothiocyan_L,fr_ketone_L,fr_ketone_Topliss_L,fr_lactam_L,fr_lactone_L,fr_methoxy_L,fr_morpholine_L,fr_nitrile_L,fr_nitro_L,fr_nitro_arom_L,fr_nitro_arom_nonortho_L,fr_nitroso_L,fr_oxazole_L,fr_oxime_L,fr_para_hydroxylation_L,fr_phenol_L,fr_phenol_noOrthoHbond_L,fr_phos_acid_L,fr_phos_ester_L,fr_piperdine_L,fr_piperzine_L,fr_priamide_L,fr_prisulfonamd_L,fr_pyridine_L,fr_quatN_L,fr_sulfide_L,fr_sulfonamd_L,fr_sulfone_L,fr_term_acetylene_L,fr_tetrazole_L,fr_thiazole_L,fr_thiocyan_L,fr_thiophene_L,fr_unbrch_alkane_L,fr_urea_L,Ligand ID,ln(dr)
6.3883238851096,6.3883238851096,0.1489849568921533,-0.19586569349962213,0.8175024877147915,33.18518518518518,356.4250000000001,336.2650000000001,356.15247788,134,0,0.19980581458292307,-0.47386711413813165,0.47386711413813165,0.19980581458292307,0.7037037037037037,1.1851851851851851,1.6666666666666667,16.526560586456874,10.06103936658963,2.6098878398594314,-2.180269754536308,2.560948015294737,-2.295566181253001,6.089942996343804,0.17917567225749825,2.991888591624676,1.2301639421211537,956.6787981114279,17.58721119088102,14.967554126949347,14.967554126949347,13.316429697797984,9.97269180378554,9.97269180378554,8.458766795551874,8.458766795551874,6.901449631229058,6.901449631229058,5.309332931456226,5.309332931456226,-2.619999999999999,4735950.208340448,14.439334451782797,4.802446108169001,1.831895097903902,157.4914402470115,9.473725907600098,29.70660490318931,11.795490688715223,0.0,0.0,0.0,0.0,9.984809465271338,0.0,0.0,48.53093654769288,35.09544921264,12.841643245852019,0.0,9.473725907600098,11.795490688715223,0.0,0.0,15.399799934668117,49.97490092549657,0.0,70.78474251448087,0.0,0.0,0.0,0.0,0.0,0.0,24.003423464211828,22.315369153452117,5.41499046939678,47.17913087093592,58.515746012964215,0.0,0.0,0.0,43.18,0.0,0.0,0.0,29.70660490318931,0.0,37.47877718041926,22.253805966787983,0.0,0.0,48.53093654769288,19.458535372871438,12.7766477702192,0.0,10.08396415973797,0.0,5.209909925333288,1.7481697740824726,17.486832508018992,4.27780919594141,0.0,0.0,0.391304347826087,27,0,4,3,2,5,2,0,2,4,0,4,2,1,0,1,7,3.956000000000003,102.05700000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L1,1.9
6.671472730065596,6.671472730065596,0.05176287600748508,-0.28617487100441674,0.24934140882643313,25.209302325581394,564.7290000000003,528.4410000000004,564.277678392,214,0,0.1998058173452536,-0.4738671108926975,0.4738671108926975,0.1998058173452536,0.5348837209302325,0.9534883720930233,1.3488372093023255,16.52660625905655,9.965173146771948,2.611233302637315,-2.1808600229242874,2.566105670500078,-2.295575632433869,6.090759682003458,0.1791785100552885,3.228467959753328,1.013596818416487,1737.2650535233604,29.03444046914421,25.276955203707846,25.276955203707846,20.82447008864496,15.758160623969218,15.758160623969218,13.641101923482694,13.641101923482694,10.193044703782626,10.193044703782626,8.046206420835352,8.046206420835352,-4.179999999999999,10343883114.759237,25.330033335881865,8.919110257178682,3.9512671684925493,253.06539711672607,9.473725907600098,29.706604903189305,11.795490688715223,0.0,0.0,0.0,0.0,9.984809465271338,0.0,0.0,82.9174766514041,97.1769381151137,12.841643245852019,0.0,9.473725907600098,11.795490688715223,0.0,0.0,15.399799934668117,77.66984972425905,0.0,117.30401675511533,0.0,22.253805966787983,0.0,0.0,0.0,0.0,24.003423464211828,22.315369153452117,33.10993926815928,69.4329368377239,82.78121428681067,0.0,22.253805966787983,0.0,43.18,0.0,0.0,0.0,29.706604903189305,0.0,37.47877718041926,66.76141790036395,0.0,0.0,100.49135362030184,19.458535372871438,13.34294546013119,0.0,10.564239927145493,0.0,15.269177943316842,1.7090494037121027,27.422017121445702,3.939340443730428,8.669896367184906,0.0,0.3333333333333333,43,0,4,3,2,5,4,0,4,4,0,4,4,1,0,1,9,8.523680000000004,171.8769999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L10,1.86
13.967022560309239,13.967022560309239,0.10607467189763375,-0.8946166383219953,0.2633900405567694,23.5609756097561,546.6170000000003,518.3930000000004,546.211884576,204,0,0.2005049921478837,-0.4738501920587536,0.4738501920587536,0.2005049921478837,0.5853658536585366,1.0,1.4390243902439024,19.143527751342077,9.751524878674642,2.5440341675639737,-2.3360527726744693,2.486560187719921,-2.4505927435983588,6.070365422972108,0.16188675233019606,3.743463355067368,1.2857336870106904,1569.2809244347147,27.553466517131895,22.342285226484805,22.342285226484805,20.053613140815866,14.200497468073156,14.200497468073156,11.565252547544851,11.565252547544851,8.989765840669545,8.989765840669545,7.022991943981559,7.022991943981559,-4.3199999999999985,6078151676.303462,24.474496102188414,9.368333081836926,4.073361485485495,236.9425306185213,9.473725907600098,41.34104658528109,0.0,11.795490688715223,0.0,0.0,0.0,18.765639560620976,0.0,0.0,72.79640482153933,70.48782046988043,12.841643245852019,0.0,18.254556002949737,11.795490688715223,0.0,0.0,15.399799934668117,49.97490092549657,0.0,142.07702372765954,0.0,0.0,0.0,8.78083009534964,0.0,0.0,24.003423464211828,35.157012399304136,17.04943215148857,45.46439060847789,107.04668256065713,0.0,0.0,0.0,43.18000000000001,5.41499046939678,8.78083009534964,0.0,35.92605611588432,24.637133934567238,23.96854622924601,46.519274240634424,24.26546827384644,12.13273413692322,36.39820241076966,19.458535372871438,41.47461862779913,0.0,10.519204774502395,0.0,5.82693200311655,0.5865523482008403,29.59557199816958,2.247120248211517,0.0,0.0,0.2571428571428571,41,0,4,2,2,4,4,0,4,4,0,6,6,0,0,0,8,6.925800000000007,153.0309999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L100,0.99
7.24772477011925,7.24772477011925,0.013632594418024002,-0.6637167737465355,0.17877654928222556,38.644067796610166,779.0810000000002,720.617,778.449829096,300,0,0.2005049919450324,-0.473850192059003,0.473850192059003,0.2005049919450324,0.4576271186440678,0.8135593220338984,1.1864406779661016,16.525887817346483,9.477919359666851,2.563543858150774,-2.568104755726833,2.6213294455510856,-2.4820473639262906,6.070757509875453,-0.005309367503669355,4.00482745243335,0.8752399977384264,2166.050267499899,38.50284950650819,34.53573926984266,34.53573926984266,28.94605244353541,23.792322566973084,23.792322566973084,22.101938064513636,22.101938064513636,18.372341780888494,18.372341780888494,16.699176555855008,16.699176555855008,-4.179999999999999,144206899431089.28,34.52318433593668,12.450236706935977,5.256112947440833,349.8753151794254,9.473725907600098,29.70660490318931,0.0,11.795490688715223,0.0,0.0,0.0,9.984809465271338,0.0,0.0,97.06187309538579,180.7365318703021,12.841643245852019,0.0,9.473725907600098,11.795490688715223,0.0,0.0,50.90723621163647,137.85474133940227,0.0,141.56948502896174,0.0,0.0,0.0,0.0,0.0,0.0,24.003423464211828,45.9869933380977,40.92242674636513,133.64115306698403,107.04668256065713,0.0,0.0,0.0,43.18000000000001,5.41499046939678,0.0,0.0,24.291614433792525,10.82998093879356,72.9862134573876,110.43056842529411,11.126902983393991,0.0,97.06187309538579,19.458535372871438,14.4954495402385,0.0,11.322827364034076,0.0,11.331503583336882,7.297620353267118,37.730104792323026,20.57249436680039,0.0,0.0,0.5272727272727272,59,0,4,10,2,12,4,0,4,4,0,4,8,8,0,8,16,11.583199999999989,232.8149999999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L101,1.39
6.841990783807857,6.841990783807857,0.009930340834748641,-0.4766944183295194,0.18218696113904234,21.836734693877553,638.8110000000005,600.5070000000002,638.293328456,240,0,0.19978211188248088,-0.4738673736980637,0.4738673736980637,0.19978211188248088,0.5510204081632653,1.0,1.469387755102041,16.525807265404108,9.811060901710956,2.527931565279012,-2.3083491200847464,2.499292761763012,-2.4031877261110037,6.066333209965668,0.1598082265013219,3.91899150822942,0.9905998392613388,2193.1913452155586,32.691294718636584,27.89575735722486,27.89575735722486,24.129622745737436,17.851006981296386,17.851006981296386,14.14884996755147,14.14884996755147,11.741390643047687,11.741390643047687,8.995903076588842,8.995903076588842,-5.219999999999998,564978467088.2888,28.761964501636267,10.897498236125516,4.28981320368259,286.70467310493245,9.473725907600098,29.70660490318931,11.795490688715223,0.0,0.0,0.0,0.0,9.984809465271338,0.0,0.0,123.04208163169028,91.02688617421038,12.841643245852019,0.0,9.473725907600098,33.340387546574405,0.0,0.0,15.399799934668117,63.82237532487781,0.0,143.58114733602022,0.0,22.253805966787983,0.0,0.0,0.0,0.0,24.003423464211828,22.315369153452117,5.41499046939678,61.02660527031716,131.3121508345036,0.0,43.798702824647165,0.0,43.18000000000001,5.41499046939678,0.0,0.0,24.291614433792525,0.0,37.47877718041926,66.05250879143514,0.0,0.0,135.17481576861348,19.458535372871438,13.683981567615712,0.0,10.803651685420888,5.061423057475927,9.742917537516131,1.6058647995669313,44.158355307104415,3.4108912379118723,4.449581474054779,0.0,0.24444444444444444,49,0,4,2,2,4,6,0,6,4,0,4,6,0,0,0,10,10.622599999999991,199.28899999999948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L102,2.24
7.204648096733027,7.204648096733027,0.0841004813706765,-0.7517870109221123,0.15470262106754157,20.0,762.9530000000001,720.6169999999998,762.324628584,284,0,0.20050499468532693,-0.47385018881357166,0.47385018881357166,0.20050499468532693,0.4406779661016949,0.864406779661017,1.3389830508474576,16.52587380873583,9.751772773886376,2.5463015476039033,-2.335927876127935,2.5020727501724602,-2.4503806144961353,6.073998245499552,0.16189647511613658,4.0663681513393355,0.9803275588997783,2772.7379938781787,38.9170630688813,32.669260049121114,32.669260049121114,29.16489892614751,20.965267405155746,20.965267405155746,16.766493696265172,16.766493696265172,13.231734867073252,13.231734867073252,10.394598454088579,10.394598454088579,-6.779999999999997,132418802958293.06,34.27733371991232,13.667269475072944,5.725180271613999,344.0889772882671,9.473725907600098,29.70660490318931,0.0,11.795490688715223,0.0,0.0,0.0,9.984809465271338,0.0,0.0,169.8582779169251,102.15378915760436,12.841643245852019,0.0,9.473725907600098,33.340387546574405,0.0,0.0,15.399799934668117,49.974900925496556,0.0,215.3717210040303,0.0,22.253805966787983,0.0,0.0,0.0,0.0,24.003423464211828,35.157012399304136,5.41499046939678,45.46439060847789,191.97582151911962,0.0,43.798702824647165,0.0,43.18000000000001,5.41499046939678,0.0,0.0,24.291614433792525,12.841643245852019,24.63713393456724,77.17941177482912,0.0,0.0,181.9910120538483,19.458535372871438,14.409296193466053,0.0,11.304972547098895,5.005290807367652,11.68337867524764,1.4812465078057824,65.58251011491835,2.78330515409563,0.0,0.0,0.16363636363636364,59,0,4,2,2,4,8,0,8,4,0,4,8,0,0,0,12,12.287999999999982,238.99899999999934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L103,1.28
7.241546436188185,7.241546436188185,0.0893443853096354,-0.7585565582472151,0.15383803136997598,19.770491803278688,791.007,744.6389999999998,790.3559287120001,296,0,0.2005049946853359,-0.473850188813561,0.473850188813561,0.2005049946853359,0.47540983606557374,0.9016393442622951,1.360655737704918,16.5258797839548,9.751761551274917,2.546659200583936,-2.3359416081042355,2.505099507231115,-2.4503807558766377,6.0748921369058575,0.1618964141714954,4.071073239054881,0.9869952689194347,2883.5817853540825,40.65755004488745,34.514559510741854,34.514559510741854,29.986266131193425,21.79860073848908,21.79860073848908,17.67026865140024,17.67026865140024,13.882518290136463,13.882518290136463,10.943708153878326,10.943708153878326,-6.779999999999997,275317049933615.9,36.10336356150171,14.164979138329809,5.947344592189993,356.8188615170602,9.473725907600098,29.70660490318931,0.0,11.795490688715223,0.0,0.0,0.0,9.984809465271338,0.0,0.0,157.72554378000189,127.12816654037961,12.841643245852019,0.0,9.473725907600098,33.340387546574405,0.0,0.0,15.399799934668117,63.82237532487781,0.0,214.36588985050105,0.0,22.253805966787983,0.0,0.0,0.0,0.0,24.003423464211828,35.157012399304136,19.26246486877803,56.59129359187188,179.84308738219642,0.0,43.798702824647165,0.0,43.18000000000001,5.41499046939678,0.0,0.0,24.291614433792525,12.841643245852019,24.63713393456724,88.30631475822311,0.0,0.0,183.70575231630633,19.458535372871438,14.483092872376368,0.0,11.36922652003793,5.053158297781701,14.360085284517659,1.48458974659094,61.630564367097136,2.766444928467297,4.436171316464307,0.0,0.19298245614035087,61,0,4,2,2,4,8,0,8,4,0,4,8,0,0,0,12,12.90483999999998,248.47299999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L104,1.67
6.725303287981859,6.725303287981859,0.10377905740910731,-0.3957128684807256,0.2829312040279733,25.513513513513512,484.5990000000002,456.37500000000034,484.215078136,182,0,0.20015077625752237,-0.4693121251269715,0.4693121251269715,0.20015077625752237,0.4594594594594595,0.7837837837837838,1.1081081081081081,16.526442784011405,9.967022330346014,2.602332183740297,-2.214483397419548,2.572320168663463,-2.271738554569831,6.089136450456864,0.170423690749702,3.453452152547941,1.2626083368618521,1322.1850515022456,24.658279002746486,20.481543794851763,20.481543794851763,18.316429697797986,13.014472582573482,13.014472582573482,10.059923211023255,10.059923211023255,7.670576995998544,7.670576995998544,5.520441905343474,5.520441905343474,-4.179999999999999,916686770.6026409,22.050978470760704,9.040850117392196,3.932954456282054,216.8874067374048,9.473725907600098,17.4986721276927,12.207932775496605,11.795490688715223,0.0,0.0,0.0,9.984809465271338,0.0,0.0,121.32734136923226,35.09544921264,0.0,0.0,9.473725907600098,11.795490688715223,0.0,0.0,15.399799934668117,37.13325767964455,0.0,143.58114733602022,0.0,0.0,0.0,0.0,0.0,0.0,11.795490688715223,9.473725907600098,5.41499046939678,59.38706364643252,131.3121508345036,0.0,0.0,0.0,43.18000000000001,5.41499046939678,0.0,0.0,24.291614433792525,0.0,46.89093990135522,0.0,0.0,24.26546827384644,97.06187309538579,19.458535372871438,13.450606575963718,0.0,10.448054925673972,0.0,4.169588303411356,1.5175545897371296,41.489401742203874,1.5081271963432858,0.0,0.0,0.21212121212121213,37,0,4,1,2,3,4,0,4,4,0,4,6,1,0,1,7,7.589200000000008,145.43899999999977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L105,1.45
7.016527777777778,7.016527777777778,0.1703417936147007,-0.6420554610733182,0.2087204014335632,23.53488372093023,560.6970000000002,528.4410000000004,560.246378264,210,0,0.2008503239890407,-0.46929520005402164,0.46929520005402164,0.2008503239890407,0.4186046511627907,0.7441860465116279,1.1162790697674418,16.52572639809366,9.833962868186415,2.552985996689291,-2.2921782869236904,2.5186868610452087,-2.4102007747102787,6.076142532976838,0.15637683714688164,3.827651847680536,1.2687121647979933,1651.099731384913,28.641406665871923,23.790944871610268,23.790944871610268,21.28275619298677,15.048929632949655,15.048929632949655,11.68218693006156,11.68218693006156,9.023418833588817,9.023418833588817,6.885309117833779,6.885309117833779,-4.959999999999998,24888895447.810036,25.726795869627626,10.704651460176231,4.54414108646825,251.94450094346877,9.473725907600098,17.4986721276927,12.207932775496605,11.795490688715223,0.0,0.0,0.0,9.984809465271338,0.0,0.0,145.59280964307868,46.22235219603399,0.0,0.0,9.473725907600098,11.795490688715223,0.0,0.0,15.399799934668117,37.13325767964455,0.0,178.97351859326062,0.0,0.0,0.0,0.0,0.0,0.0,11.795490688715223,22.315369153452117,5.41499046939678,57.67232338397449,155.57761910835,0.0,0.0,0.0,43.18000000000001,5.41499046939678,0.0,0.0,24.291614433792525,11.795490688715223,35.09544921264,11.126902983393991,0.0,24.26546827384644,121.32734136923226,19.458535372871438,14.033055555555556,0.0,10.854132023179641,0.0,6.430035834275555,1.4271842193667594,50.19373879183854,0.9785202424506176,0.0,0.0,0.1794871794871795,43,0,4,1,2,3,5,0,5,4,0,4,6,0,0,0,8,8.594200000000004,170.05499999999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L107,0.66
7.6532043650793655,7.6532043650793655,0.32664009971910324,-0.8912716050033422,0.1607932599523076,21.307692307692307,678.8760000000002,636.5400000000001,678.324628584,256,0,0.2009455837237125,-0.4611540835279323,0.4611540835279323,0.2009455837237125,0.36538461538461536,0.6538461538461539,0.9615384615384616,16.540154660629636,9.728879567031687,2.6093216072731957,-2.407943664467411,2.5825693462575336,-2.457738965899432,6.070983077312988,0.06325140034782267,3.861753359221378,1.270839934932673,1931.4090452101711,34.85066715817159,29.221666291928415,29.221666291928415,25.738750534147794,18.606016890625554,18.606016890625554,14.277237671084235,14.277237671084235,11.34524003728958,11.34524003728958,8.83532696189186,8.83532696189186,-5.7399999999999975,2539116611929.7373,32.18660340806284,13.427146667164207,5.195805314647584,306.0964214927226,9.473725907600098,17.4986721276927,11.202101621967376,11.795490688715223,0.0,0.0,0.0,9.984809465271338,0.0,0.0,201.2534769226263,23.96854622924601,22.253805966787983,0.0,9.473725907600098,11.795490688715223,0.0,0.0,15.399799934668117,55.38989139489334,0.0,215.37172100403026,0.0,0.0,0.0,0.0,0.0,0.0,11.795490688715223,20.675827529567474,5.41499046939678,77.56849872310794,191.97582151911962,0.0,0.0,0.0,43.18000000000001,16.617092091364157,0.0,0.0,12.083681658295921,0.0,77.28030775352724,0.0,0.0,0.0,181.9910120538483,19.458535372871438,15.30640873015873,0.0,11.459434996220711,0.0,4.048110333779979,1.437489292013102,63.10390937110229,4.894647276725198,0.0,0.0,0.20833333333333334,52,0,4,1,2,3,6,0,6,4,0,4,8,1,0,1,9,11.16449999999999,208.25199999999936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L108,0.36
